,Sim,Wsnr,Heterogeneity,gKCC2,gGABA_tonic,current_noise,KS_FR_pval,KS_CV_pval,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,STD FR,STD CV
1101,1102,0.4,0.2,0.001,0.005,0.01,1.584262912929007e-18,6.897669331076443e-05,2.0155403978303698e-16,5.688333853786901e-05,0.8591269841269841,0.376984126984127,0.6180555555555556,0.97,9.854166666666666,0.23874428913659837,5.858983783235982,0.16305672835355134
1102,1103,0.4,0.2,0.001,0.006,0.001,1.2837278848581533e-11,0.0005871606127847676,2.3091780973414045e-12,0.00045045446708595654,0.7971351142082849,0.3919860627177701,0.5945605884630275,0.85,10.890243902439025,0.2426075792895252,7.1954526587909555,0.22033309289171354
1103,1104,0.4,0.2,0.001,0.006,0.01,8.524830137292314e-17,0.004967547697149656,4.1108431604027914e-16,0.0033168824250977605,0.9174603174603175,0.3380952380952381,0.6277777777777778,0.9,9.488888888888889,0.22505904785174508,6.6344964548846175,0.1768859706033542
1104,1105,0.4,0.2,0.002,0.001,0.001,8.373900659256993e-21,0.000157158036711755,8.451131964584172e-18,0.008199796623583994,1.0203588681849551,0.445824706694272,0.7330917874396136,0.94,9.0,0.2159148962615503,5.238341091538842,0.1394057122431717
1105,1106,0.4,0.2,0.002,0.001,0.01,1.6705316170278852e-11,0.0003624664423332548,9.672985083664727e-13,0.20391035161563095,0.8461959496442254,0.3051450465243569,0.5756704980842912,0.88,10.994252873563218,0.19761620833866927,7.262917249324661,0.1462619423098293
1106,1107,0.4,0.2,0.002,0.002,0.001,3.6313844712167712e-19,5.278492706338823e-05,3.143060809928121e-17,0.08839898072052331,0.9841269841269841,0.2936507936507936,0.6388888888888888,0.92,9.144444444444444,0.20453036831597854,5.068006645420336,0.15959247215591865
1107,1108,0.4,0.2,0.002,0.002,0.01,4.249156413324056e-15,0.005748016435035459,1.5662054504472174e-14,0.026541336933466064,0.8467094703049759,0.37230247904405206,0.609505974674514,0.92,10.252808988764045,0.20975164784806669,6.4911883209045245,0.13299025576141135
1108,1109,0.4,0.2,0.002,0.003,0.001,1.5546816889431439e-16,0.0020794979987841804,3.4142605905758987e-15,0.31460459023534476,0.8467094703049759,0.2374710183698948,0.5420902443374354,0.9,9.887640449438202,0.19329082594378777,6.637378327452385,0.1348668398419026
1109,1110,0.4,0.2,0.002,0.003,0.01,3.9898943187505675e-18,0.004713554460782706,1.5202383475880542e-15,0.9819502608052366,0.886748706973426,0.15159621901194936,0.5191724629926877,0.94,9.775280898876405,0.17925955592242215,6.133354763213433,0.143697684205338
1110,1111,0.4,0.2,0.002,0.004,0.001,1.7147197388263296e-13,6.567106336104302e-05,9.000835904973985e-14,0.3683191007623864,0.8853820598006644,0.2471391657438169,0.5662606127722407,0.88,10.459302325581396,0.1927689722119422,6.460170958695751,0.15643669501727667
1111,1112,0.4,0.2,0.002,0.004,0.01,5.3414044967299066e-17,0.0007579415619820771,1.521033988921348e-15,0.06575268409276806,0.8956043956043956,0.3705738705738706,0.6330891330891331,0.93,9.93956043956044,0.2051757319154546,5.9428760403496925,0.14327619266336175
1112,1113,0.4,0.2,0.002,0.005,0.001,6.451546060513965e-19,2.792211586463652e-06,3.809707878730659e-17,0.8415277972330533,1.0665239878723025,0.10263955769573749,0.58458177278402,0.9,9.05056179775281,0.17664095821202083,5.551619332453656,0.16009027385016586
1113,1114,0.4,0.2,0.002,0.005,0.01,3.883805137995955e-14,2.618694719427674e-07,3.3653404434577463e-12,0.5124977356396785,0.7929475587703435,0.1544102873216797,0.4736789230460116,0.81,10.810126582278482,0.17010172430834136,6.922401627164838,0.14299813070152892
1114,1115,0.4,0.2,0.002,0.006,0.001,1.0301654280634056e-19,0.00013184004266383832,9.09703321070724e-17,0.24952734287649428,0.9991394148020654,0.2084528590552687,0.6037961369286671,0.86,8.849397590361447,0.16420633765838288,4.794408728799556,0.11897959277695755
1115,1116,0.4,0.2,0.002,0.006,0.01,2.093239867007068e-21,0.005141827653836757,8.12693931797847e-17,0.6818795164273481,1.0371572871572872,0.13455988455988452,0.5858585858585859,0.9,9.164772727272727,0.1851152114828649,5.321868259035442,0.130682819467085
1116,1117,0.4,0.2,0.003,0.001,0.001,9.789366320254153e-16,0.0016579398216691032,2.545108406585788e-15,0.16144227078178233,0.9395604395604394,0.28266178266178266,0.611111111111111,0.91,10.06043956043956,0.19893600323280178,5.880604721854608,0.1415452745506329
1117,1118,0.4,0.2,0.003,0.001,0.01,2.7748710950767903e-17,1.5254793381897964e-06,3.735287239441997e-15,1.3861878942489256e-05,0.891653290529695,0.6194934902800072,0.7555733904048512,0.91,9.98314606741573,0.23960708277763296,6.074652363569036,0.13467533359315328
1118,1119,0.4,0.2,0.003,0.002,0.001,1.8661747185352983e-21,3.569157950370474e-08,9.38356111677224e-18,0.09569041851982127,1.1452991452991454,0.06288156288156285,0.6040903540903542,0.92,8.901098901098901,0.1568742477767632,5.596908379436007,0.13639977140022547
1119,1120,0.4,0.2,0.003,0.002,0.01,5.679826840661236e-19,0.0013926521316239033,7.937598862598676e-16,0.0027036068439523202,1.0555555555555556,0.3412698412698413,0.6984126984126984,0.87,9.172619047619047,0.22385933759944396,6.75836961161908,0.1543679323590083
1120,1121,0.4,0.2,0.003,0.003,0.001,1.3594309010184403e-21,0.0015705475615557913,7.285171565477405e-19,0.8502129092745054,1.0284178187403992,0.19687660010240662,0.6126472094214029,0.96,8.618279569892474,0.18211027761830362,4.916177950631036,0.13415733888074868
1121,1122,0.4,0.2,0.003,0.003,0.01,2.95334626987557e-16,0.0055743476036500175,4.733976376013842e-16,0.13977276827305396,0.9007936507936507,0.24819624819624816,0.5744949494949494,0.88,9.420454545454545,0.19996809105340319,6.316863417056924,0.13769334544905026
1122,1123,0.4,0.2,0.003,0.004,0.001,1.206820245970788e-17,0.00033610381562968806,2.110107026699292e-16,0.5150395504039117,0.9334023464458248,0.2066942719116632,0.5700483091787439,0.92,9.592391304347826,0.18853125814952096,5.865767189076474,0.1412800598853401
1123,1124,0.4,0.2,0.003,0.004,0.01,5.531915894666006e-20,0.003155025670922084,2.3800452257522063e-17,0.06174713286104886,1.0203588681849551,0.33712905452035885,0.678743961352657,0.93,9.11413043478261,0.2050564255475553,5.997328780776146,0.13767740289279454
1124,1125,0.4,0.2,0.003,0.005,0.001,4.46113093965302e-23,1.3459214205790061e-05,4.152183490577789e-17,0.030185812901813033,1.0166473093302362,0.09833526906697634,0.5574912891986062,0.84,8.621951219512194,0.1500397879505823,4.497669434171867,0.12419530017973758
1125,1126,0.4,0.2,0.003,0.005,0.01,5.563631342118611e-24,0.00016513593420129213,1.0778668922402083e-18,0.2676557429492114,1.1159099298634183,0.1790328534514581,0.6474713916574382,0.91,8.156976744186046,0.16510756407912522,4.742351018799186,0.1152359912438056
1126,1127,0.4,0.2,0.003,0.006,0.001,1.3582706384662932e-21,4.434545899793616e-08,4.0163032408814415e-18,0.00020351270730538295,1.1391657438169065,0.10169804355850864,0.6204318936877076,0.91,8.406976744186046,0.13077336900160788,4.967634566421496,0.11417507905577325
1127,1128,0.4,0.2,0.003,0.006,0.01,8.38914508883093e-25,0.2928590067371427,5.075509611570279e-19,0.5352965024626622,1.265251482118952,0.18435647351310008,0.724803977816026,0.86,7.819277108433735,0.18763120053632432,3.932853828514852,0.10903646834493001
1128,1129,0.4,0.2,0.004,0.001,0.001,3.936188696594745e-12,1.4310266311211403e-08,1.2886466609769196e-12,0.011960578195448391,0.8507936507936508,0.02436974789915962,0.4375816993464052,0.88,10.976470588235294,0.14535934727225783,6.948933850663687,0.1277597380737254
1129,1130,0.4,0.2,0.004,0.001,0.01,2.513034190468861e-19,0.005524958087336039,7.529772986255446e-15,0.1791878827866354,0.8831932773109243,0.32894491129785247,0.6060690943043884,0.88,9.888235294117647,0.19864230846473033,5.805360844329315,0.14372486963538714
1130,1131,0.4,0.2,0.004,0.002,0.001,5.307338608824707e-18,6.039246024220011e-08,1.8047708747476018e-15,0.605741201600488,0.9996308600959762,0.1541159099298634,0.5768733850129198,0.87,9.622093023255815,0.17213819875319628,5.927339125410806,0.15053178611278295
1131,1132,0.4,0.2,0.004,0.002,0.01,2.047558205194096e-17,0.0042554736204702,1.585344561485488e-15,0.33216769705682947,0.9030075187969925,0.1778613199665832,0.5404344193817878,0.96,10.2,0.1923839702567995,6.047356969436273,0.1307519266604825
1132,1133,0.4,0.2,0.004,0.003,0.001,6.071941038724815e-20,0.005408105338119852,1.4545994237840863e-17,0.06322352236092699,0.9474969474969474,0.3485958485958486,0.648046398046398,0.94,8.994505494505495,0.2054025423193734,5.579837380697107,0.14304154548655193
1133,1134,0.4,0.2,0.004,0.003,0.01,3.2681977330463187e-22,0.0028376079152321776,8.824183189665798e-18,0.5560850142342731,1.0555555555555556,0.12698412698412703,0.5912698412698413,0.86,8.44047619047619,0.18783253429043964,4.658840011143665,0.13865953353795102
1134,1135,0.4,0.2,0.004,0.004,0.001,3.3772374384807233e-25,0.0004934682206377407,7.581834941553301e-20,0.03211644430815078,1.2462992687711787,0.03219190297841976,0.6392455858747992,0.92,7.808988764044944,0.15123867414322562,5.211000474351732,0.1231829302828363
1135,1136,0.4,0.2,0.004,0.004,0.01,1.165161294810616e-26,0.0859497626386736,3.8695619521857824e-21,0.3623361598700887,1.1672771672771673,0.02442002442002448,0.595848595848596,0.95,7.510989010989011,0.16828711513872244,4.219901841196047,0.10355266574214642
1136,1137,0.4,0.2,0.004,0.005,0.001,2.1403491786610373e-19,2.986480170209638e-07,8.979945675223677e-18,0.07751932365781712,1.0226480836236933,0.19415408439798684,0.60840108401084,0.87,8.213414634146341,0.15270711376570228,5.172058188115178,0.16428089148428962
1137,1138,0.4,0.2,0.004,0.005,0.01,1.4702961595007029e-21,0.007130452617600305,3.101083523755709e-18,0.5657422638646432,1.0530925013683634,0.1672140120415983,0.6101532567049809,0.88,8.46551724137931,0.1875294822120077,4.702526285741904,0.13793547852790858
1138,1139,0.4,0.2,0.004,0.006,0.001,4.28978697457504e-27,0.0004422132728877248,6.018882186982336e-20,0.9804366997656815,1.218975468975469,0.18001443001443,0.6994949494949495,0.9,7.806818181818182,0.17923986339274678,4.111673941754841,0.13562387588514183
1139,1140,0.4,0.2,0.004,0.006,0.01,1.7247310753053119e-22,2.28135469502174e-07,1.7765387851464547e-17,0.001853310729864156,1.0685151697809925,0.09875426964034553,0.583634719710669,0.83,8.126582278481013,0.13710290470778483,4.874025936072635,0.1184450398718375
1140,1141,0.4,0.2,0.005,0.001,0.001,2.0256099178274473e-12,1.6623816789663731e-09,4.305487558053121e-14,0.40163951260811837,0.862126245847176,0.1611295681063123,0.5116279069767442,0.87,10.220930232558139,0.1667360685501159,6.9443823084775005,0.17119163399393403
1141,1142,0.4,0.2,0.005,0.001,0.01,9.821713173765751e-11,0.0376955450145158,1.820481414976773e-12,0.09402443761534042,0.7542419266557197,0.21319102353585112,0.4837164750957854,0.89,11.068965517241379,0.2036196150054586,7.85324166678779,0.14977996897692247
1142,1143,0.4,0.2,0.005,0.002,0.001,6.399395779411417e-21,5.909569052849479e-05,7.573108688468596e-17,0.5330224156863245,1.133939718209381,0.2824148385946138,0.7081772784019975,0.91,9.112359550561798,0.18821605080084788,6.191128488459195,0.14054537367817832
1143,1144,0.4,0.2,0.005,0.002,0.01,4.742898547248176e-21,0.005663456405131943,1.2412593856371594e-18,0.23842865000876004,1.0337723741979064,0.33620398514015537,0.6849881796690309,0.94,8.72340425531915,0.19503438290019098,5.506097693948142,0.12712034849173126
1144,1145,0.4,0.2,0.005,0.003,0.001,7.726852741193382e-19,0.0047871386356518756,1.7692015406614241e-15,0.6357339742258138,1.033509700176367,0.10846560846560852,0.5709876543209877,0.83,9.123456790123457,0.17305789038441344,6.730954321290065,0.12759233461018252
1145,1146,0.4,0.2,0.005,0.003,0.01,2.6604928123442506e-16,0.0028376079152321776,2.6536466374885965e-15,0.2649653141713995,0.9841269841269842,0.29365079365079366,0.638888888888889,0.86,9.416666666666666,0.19515729593971842,6.99312303919142,0.13719702925974384
1146,1147,0.4,0.2,0.005,0.004,0.001,2.503037612636594e-21,2.7540405866928106e-05,1.1058553084518524e-18,0.6046321181672463,1.0274725274725276,0.10683760683760679,0.5671550671550671,0.93,8.54945054945055,0.17231562037743337,4.909093907719366,0.1467051101182976
1147,1148,0.4,0.2,0.005,0.004,0.01,8.574676613566573e-21,0.00018676705973766762,3.926464881013739e-17,0.0321304140807536,1.0530925013683634,0.0856595511767925,0.569376026272578,0.9,8.89080459770115,0.15208485422017867,5.646393054423003,0.10941411035620627
1148,1149,0.4,0.2,0.005,0.005,0.001,1.8622356554569903e-25,0.009653122722692503,2.2106312054169954e-21,0.9820979760833422,1.194271911663216,0.1414768806073154,0.6678743961352657,0.94,7.510869565217392,0.17928237822806536,4.0101625393096505,0.124372286488054
1149,1150,0.4,0.2,0.005,0.005,0.01,2.1650142684539095e-23,0.0002980647183060537,1.1768244735093701e-19,0.13975899651842338,1.0279503105590062,0.047964113181504404,0.5379572118702554,0.94,8.217391304347826,0.16021929902508206,4.593417045210323,0.12449156461337195
1150,1151,0.4,0.2,0.005,0.006,0.001,1.3129702675456065e-25,7.128521986260073e-05,3.0246965391409626e-21,0.6845385142618757,1.2285714285714284,0.11587301587301584,0.6722222222222222,0.91,7.338888888888889,0.17414599407209627,4.553281952966439,0.12929230476709358
1151,1152,0.4,0.2,0.005,0.006,0.01,1.811235830917279e-27,0.0005887593115476003,1.8322367418565005e-21,0.4947547085549936,1.20135544854646,0.03522382735865881,0.6182896379525593,0.93,7.191011235955056,0.17062018290266986,4.23369683197112,0.1214011776577777
1152,1153,0.4,0.2,0.006,0.001,0.001,9.560305176029676e-19,7.98875674286114e-05,7.661200145546206e-16,0.0027490152163213424,0.9092206170857855,0.3723024790440521,0.6407615480649188,0.91,9.617977528089888,0.2247830783380925,6.1776247534955235,0.1673013380272196
1153,1154,0.4,0.2,0.006,0.001,0.01,1.3236611430494106e-18,4.648191382321827e-05,5.276596196582243e-17,3.446057202118479e-05,0.9486659912191827,0.42131036811887873,0.6849881796690307,0.96,9.372340425531915,0.23912729240042702,6.341326867249625,0.1538569044340325
1154,1155,0.4,0.2,0.006,0.002,0.001,1.129844503236548e-22,0.0004934682206377407,2.969446963362351e-17,0.04119938142588235,1.044052077759943,0.2656500802568218,0.6548510790083824,0.91,9.067415730337078,0.20987852714689956,4.975891886197222,0.16279909119807381
1155,1156,0.4,0.2,0.006,0.002,0.01,1.0275732840102942e-22,0.0008638417195992108,2.4541319101345265e-18,0.004324014562081095,1.1073153899240855,0.3806073153899241,0.7439613526570048,0.93,8.673913043478262,0.21852188386042143,5.7876530793018,0.1367436019084725
1156,1157,0.4,0.2,0.006,0.003,0.001,3.2681977330463187e-22,3.0325830407000424e-05,1.5214823600407393e-18,0.5743011229113958,1.1507936507936507,0.26984126984126994,0.7103174603174603,0.85,8.077380952380953,0.18760679839412076,4.5542327562095934,0.1454166649349616
1157,1158,0.4,0.2,0.006,0.003,0.01,2.7411577507303845e-30,0.01589972385476273,2.327416637523089e-19,0.6031135224040456,1.1053391053391055,0.16053391053391056,0.632936507936508,0.91,8.051136363636363,0.18652469242437816,4.379731060604423,0.12676888140605647
1158,1159,0.4,0.2,0.006,0.004,0.001,9.362624137725578e-30,0.0003449183290117162,1.3292995210517948e-20,0.07754648266732517,1.3174603174603172,0.039682539682539666,0.6785714285714285,0.83,6.615384615384615,0.15529438147115554,3.327163915989995,0.12183618521441025
1159,1160,0.4,0.2,0.006,0.004,0.01,1.4024905418135748e-25,0.00031187418569535765,2.8146239936773736e-19,0.5732252041318797,1.203734827264239,0.09365079365079365,0.6486928104575163,0.88,7.811764705882353,0.17199247100746057,4.559396548427561,0.1253364446169681
1160,1161,0.4,0.2,0.006,0.005,0.001,1.990972370276156e-24,1.4991284607781857e-08,4.204206264060629e-19,0.21835694010156126,1.1290545203588682,0.1911663216011042,0.6601104209799862,0.95,8.445652173913043,0.16292093781727174,4.801186742867494,0.13546012964601764
1161,1162,0.4,0.2,0.006,0.005,0.01,1.884138170563669e-24,0.0001732883118850233,1.465099737441006e-18,0.04648670642428326,1.1746031746031746,0.0873015873015873,0.6309523809523809,0.86,8.05952380952381,0.15327133555296393,4.64540528365751,0.1159679994830009
1162,1163,0.4,0.2,0.006,0.006,0.001,5.6788417526754915e-25,8.116781282442833e-05,8.592557247998962e-20,0.2777964108271464,1.1452991452991454,0.04090354090354091,0.5931013431013432,0.92,8.093406593406593,0.16533317293796715,4.43321137781587,0.12393731382181583
1163,1164,0.4,0.2,0.006,0.006,0.01,1.4493917926848242e-26,0.0005088960871670164,1.8661676341380567e-20,0.017056512226172795,1.1680350301039957,0.08565955117679247,0.6268472906403941,0.91,7.477011494252873,0.1492308747821013,4.185983759446594,0.10589793436571857
1164,1165,0.4,0.2,0.007,0.001,0.001,3.3375078137589383e-23,2.1250502887556685e-05,4.398646350111241e-18,0.3573463034439195,1.128066378066378,0.270923520923521,0.6994949494949495,0.9,8.568181818181818,0.19324036498880595,5.145155388026891,0.16269249313711728
1165,1166,0.4,0.2,0.007,0.001,0.01,2.895399392148399e-15,0.008090532799225158,9.295755947212397e-15,0.7632091551292799,0.9381499726327311,0.14422550629447187,0.5411877394636015,0.88,9.931034482758621,0.1836812624179446,6.957247281392485,0.13236625845392208
1166,1167,0.4,0.2,0.007,0.002,0.001,1.403475567319289e-22,7.04057776902437e-06,2.2047992353891368e-17,0.8826482081593278,1.0024630541871924,0.1672140120415983,0.5848385331143954,0.91,8.839080459770114,0.18166882932319364,5.056289046777359,0.1461543006889816
1167,1168,0.4,0.2,0.007,0.002,0.01,5.829751732803542e-17,1.705896634646839e-06,3.2962570424455534e-15,0.09515218109528094,0.9757936507936508,0.10634920634920633,0.5410714285714285,0.83,9.24375,0.15554477717571408,6.310702095448652,0.14209443531654217
1168,1169,0.4,0.2,0.007,0.003,0.001,8.629281988099847e-23,0.0015958616274699426,7.771409666768352e-20,0.003651223268328982,1.1013431013431012,0.43650793650793646,0.7689255189255189,0.93,8.054945054945055,0.22032169639380605,4.594819436748489,0.1445541694922405
1169,1170,0.4,0.2,0.007,0.003,0.01,3.2681977330463187e-22,0.0002993152502782492,1.6793311925564637e-18,0.6988005244433297,1.0793650793650793,0.08730158730158724,0.5833333333333333,0.87,8.035714285714286,0.17420096564504584,5.105893953190224,0.135272837515633
1170,1171,0.4,0.2,0.007,0.004,0.001,2.4154396704519766e-23,0.0002279553733919191,1.713523950707659e-18,0.5217590213969712,1.0665239878723025,0.08016764758337795,0.5733458177278402,0.9,8.47191011235955,0.1708403549651343,4.985574443456446,0.13495339857936703
1171,1172,0.4,0.2,0.007,0.004,0.01,7.449433304587568e-24,0.004690540520565776,1.338729898372745e-19,0.9045015127865668,1.1962481962481961,0.13455988455988452,0.6654040404040403,0.89,7.869318181818182,0.18119938220947251,4.97978545436323,0.13117697352065108
